street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,house_type,price
-1.1085163756533287,-1.4977250995382891,-1.8411077609309145,1.750850500925474,0.10749655278409159,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,0.8329564681075633,3.1
0.19696240611589608,1.4794609096247278,0.8199713657450752,-0.22101107548903115,0.5124147289968427,1.0415078229895358,-0.0901571456050971,-0.6958811249383348,-0.9206881964902413,0.8329564681075633,5.8
0.7045749679611886,1.4317984783188424,0.4047314214828524,-0.6058811109800687,-0.2636784420775969,0.12338052517301519,1.7683519803954069,1.84862630540537,1.892336994262231,0.8329564681075633,17.5
0.08430687672464321,-0.7091348252989991,-1.7175420986356225,-0.6058811109800687,1.4572238068265952,0.12338052517301519,1.7683519803954069,2.6967954488532717,0.4858243988859949,0.8329564681075633,6.1
-1.3073202510496573,-0.3605241600890147,-0.9299615457583026,-0.22101107548903115,-0.9047988877477862,0.12338052517301519,-0.0901571456050971,0.1522880185095668,-0.9206881964902413,-1.1969058953752192,2.6
-0.9892340504155316,-1.0912151466873607,-0.6447723233719043,-0.22101107548903115,1.1197919933159692,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,-0.9206881964902413,-1.1969058953752192,3.5
-0.13199173970656225,0.9446819995361292,1.1642679998720855,-0.22101107548903115,-0.8373125250456609,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,0.8329564681075633,5.0
-0.28944440902045454,0.5596260273828625,1.472558608415356,1.750850500925474,0.10749655278409159,0.12338052517301519,0.8390974173951549,1.84862630540537,0.4858243988859949,-1.1969058953752192,10.0
-0.4524635868454441,-1.0876884549791734,-0.9299615457583026,-0.22101107548903115,-0.061219353971221364,0.12338052517301519,-0.0901571456050971,0.1522880185095668,1.892336994262231,0.8329564681075633,6.3
-0.14113671797479324,-0.4148232377196199,-0.6447723233719043,-0.22101107548903115,0.7823601798053433,0.12338052517301519,-0.0901571456050971,-1.5440502683862365,0.4858243988859949,0.8329564681075633,5.699
1.7857367103248896,-0.76602203027118,0.4047314214828524,-0.6058811109800687,0.5124147289968427,0.12338052517301519,0.8390974173951549,1.0004571619574685,1.892336994262231,0.8329564681075633,13.2
-1.02370167231237,-1.6988190013195636,-0.6447723233719043,-0.22101107548903115,2.2333169779010347,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,-0.9206881964902413,0.8329564681075633,2.6
-0.6503867796535686,-0.6727217318522135,0.5005506100793342,-0.22101107548903115,-1.242230701258412,0.12338052517301519,-1.0194117086053491,-0.6958811249383348,-0.9206881964902413,-1.1969058953752192,1.8
-0.9971862054313846,-0.8961318711154885,-0.9299615457583026,-0.22101107548903115,0.14123973413515417,0.12338052517301519,0.8390974173951549,1.0004571619574685,0.4858243988859949,0.8329564681075633,6.5
-0.2990863969771766,0.4337332383145488,0.5005506100793342,-0.22101107548903115,-0.2299352607265343,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,-0.9206881964902413,0.8329564681075633,4.4
0.04454610164537762,0.4535487662399245,1.6234238145113353,1.750850500925474,-0.5673670742371603,0.12338052517301519,0.8390974173951549,1.0004571619574685,0.4858243988859949,0.364944511981137,6.0
-0.43920999515235554,1.380739106681823,0.39465912149333104,1.750850500925474,0.006267008730903818,0.12338052517301519,0.8390974173951549,0.1522880185095668,1.892336994262231,-1.1969058953752192,6.0
-0.4922243619247097,-0.4148232377196199,-0.6447723233719043,-0.22101107548903115,0.7823601798053433,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,-0.9206881964902413,0.8329564681075633,4.65
-0.6834612648137659,-0.6269875042515254,-0.9299615457583026,-0.22101107548903115,-0.9047988877477862,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,-1.1969058953752192,3.55
-1.1767381700554624,0.6803883667432288,1.472558608415356,1.750850500925474,-0.9722852504499113,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,0.4858243988859949,-1.1969058953752192,4.75
-1.4464829638270875,-2.4813892456009095,-3.6340645865143326,-10.055972582348328,0.7823601798053433,0.12338052517301519,0.8390974173951549,-0.6958811249383348,0.4858243988859949,0.8329564681075633,2.25
0.3228715272002378,0.858826271459311,0.5005506100793342,-0.22101107548903115,-1.748378421524351,0.12338052517301519,-1.0194117086053491,-0.6958811249383348,-0.9206881964902413,0.8329564681075633,1.85
2.7615323987285367,0.9446819995361292,1.1642679998720855,-0.22101107548903115,1.1197919933159692,0.12338052517301519,0.8390974173951549,0.1522880185095668,0.4858243988859949,0.8329564681075633,16.0
0.46866103582421204,-0.8349175547870743,-0.9299615457583026,-0.22101107548903115,0.816103361156406,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,0.8329564681075633,6.7
-0.2990863969771766,0.4337332383145488,0.5005506100793342,-0.22101107548903115,0.7823601798053433,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,0.8329564681075633,6.0
0.34275191473987066,-0.18379640527558141,-1.530185915200406,-0.6058811109800687,0.20872609683727936,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,0.4858243988859949,0.8329564681075633,6.3
1.6747378798952728,0.24424771846496016,0.5005506100793342,-0.22101107548903115,0.023138599406435114,0.12338052517301519,0.8390974173951549,0.1522880185095668,0.4858243988859949,0.8329564681075633,9.2
0.3029911396606047,1.4840143498085525,1.1642679998720855,-0.22101107548903115,0.7823601798053433,0.12338052517301519,0.8390974173951549,1.0004571619574685,-0.9206881964902413,0.8329564681075633,6.3
0.6409577278343637,-0.860978219274539,-1.8411077609309145,1.750850500925474,1.1872783560180944,0.12338052517301519,1.7683519803954069,1.0004571619574685,1.892336994262231,0.8329564681075633,7.5
-0.6373511909640297,0.5000499399650817,0.5005506100793342,-0.22101107548903115,-0.9047988877477862,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,-1.1969058953752192,3.0
-0.47206870748068186,-0.991802661149418,-0.9299615457583026,-0.22101107548903115,-0.8373125250456609,0.12338052517301519,0.8390974173951549,1.0004571619574685,0.4858243988859949,-1.1969058953752192,4.33
-0.10008371770545169,1.4794609096247278,0.8199713657450752,-0.22101107548903115,-0.43239434883290984,0.12338052517301519,-1.0194117086053491,0.1522880185095668,-0.9206881964902413,0.8329564681075633,4.7
0.07436668295482698,-0.888828757318966,-1.5235118517654564,-0.22101107548903115,0.5967726823744991,0.12338052517301519,-0.0901571456050971,0.1522880185095668,0.4858243988859949,0.8329564681075633,6.3
0.2754804700462369,0.46561939871809555,1.1642679998720855,-0.22101107548903115,-0.43239434883290984,0.12338052517301519,0.8390974173951549,1.0004571619574685,0.4858243988859949,0.8329564681075633,8.5
-0.11570605081185079,-0.40089992767370397,0.4047314214828524,-0.6058811109800687,-0.38515389494142205,0.12338052517301519,0.8390974173951549,1.84862630540537,0.4858243988859949,-1.1969058953752192,5.2
3.623015858779294,4.076371728149897,2.214424463747136,1.750850500925474,-0.8373125250456609,0.12338052517301519,-0.0901571456050971,0.1522880185095668,1.892336994262231,-1.1969058953752192,15.0
0.15021036141852653,1.2610513345975418,1.1110789144578113,1.750850500925474,-0.9047988877477862,0.12338052517301519,0.8390974173951549,1.84862630540537,1.892336994262231,-1.1969058953752192,8.5
-1.1494699739849725,-1.0912151466873607,-0.6447723233719043,-0.22101107548903115,0.6136442730500304,0.12338052517301519,-0.0901571456050971,0.1522880185095668,-0.9206881964902413,0.8329564681075633,3.2
-0.4447897572551457,-0.9407227311156662,-0.6447723233719043,-0.22101107548903115,0.006267008730903818,-6.063170329601965,-0.0901571456050971,-0.6958811249383348,-0.9206881964902413,-1.1969058953752192,2.45
0.4620342399776678,0.963261461003612,0.5005506100793342,-0.22101107548903115,0.7823601798053433,0.12338052517301519,0.8390974173951549,0.1522880185095668,0.4858243988859949,0.8329564681075633,9.0
1.08394956332464,-0.2335891133594925,-0.9299615457583026,-0.22101107548903115,0.37744200359259233,0.12338052517301519,0.8390974173951549,0.1522880185095668,0.4858243988859949,0.8329564681075633,8.0
-0.6830760823051854,-0.6380728976042772,1.1642679998720855,-0.22101107548903115,0.17498291548621678,0.12338052517301519,-0.0901571456050971,-0.6958811249383348,0.4858243988859949,-1.1969058953752192,4.25
-0.4356723056773543,-0.462852842300434,-1.7175420986356225,-0.6058811109800687,0.10749655278409159,0.12338052517301519,0.8390974173951549,1.0004571619574685,0.4858243988859949,0.8329564681075633,5.7
